Customer_ID,Gender,Age,City,Loyalty_Status,Signup_Date,Email
412,Female,52,Malindi,Gold,2026-01-23,mcdonaldamanda@example.net
413,Female,64,Kisumu,Silver,2024-06-24,bkline@example.com
414,Male,38,Nairobi,Bronze,2023-05-28,ann79@example.org
415,Female,48,Nairobi,Silver,2024-07-08,allenbobby@example.net
416,Female,55,Nairobi,Silver,2025-10-17,wheelerhenry@example.com
417,Male,44,Mombasa,Bronze,2024-12-12,josephcannon@example.net
418,Female,28,Thika,Bronze,2025-11-27,obyrd@example.com
419,Male,37,Nakuru,Silver,2024-12-21,ygonzalez@example.net
420,Male,23,Thika,Gold,2024-12-09,dustinwright@example.com
421,Male,54,Kisumu,Gold,2022-08-24,jgeorge@example.com
422,Male,29,Malindi,Silver,2022-12-28,henryangela@example.net
423,Male,54,Mombasa,Bronze,2022-06-11,gallagherbradley@example.org
424,Male,70,Eldoret,Bronze,2022-10-03,ohobbs@example.com
425,Female,61,Kisumu,Gold,2026-01-20,austinburnett@example.com
426,Female,22,Nakuru,Gold,2022-05-18,williamsjeff@example.net
427,Female,63,Kisumu,Silver,2025-03-25,cjohnson@example.com
428,Male,27,Kisumu,Silver,2024-01-25,slara@example.net
429,Male,33,Malindi,Gold,2022-09-19,kevinsmith@example.net
430,Male,41,Thika,Bronze,2022-07-05,cheryllyons@example.net
431,Female,26,Nakuru,Bronze,2023-08-26,angela59@example.net
432,Male,53,Mombasa,Gold,2025-07-15,lrogers@example.com
433,Male,19,Mombasa,Silver,2022-11-10,penningtonsteven@example.org
434,Male,27,Kisumu,Silver,2024-02-04,laurie47@example.net
435,Male,18,Nakuru,Silver,2023-03-23,autumn24@example.org
436,Male,23,Malindi,Silver,2024-11-05,jacqueline63@example.com
437,Male,27,Kisumu,Bronze,2025-09-07,nosborne@example.org
438,Female,45,Mombasa,Silver,2023-12-04,robertsjerry@example.net
439,Female,20,Nakuru,Gold,2022-08-10,joshua26@example.com
440,Male,31,Malindi,Silver,2023-09-08,caseydean@example.org
441,Female,35,Nairobi,Silver,2023-09-19,jillwilliams@example.org
442,Male,44,Nakuru,Gold,2024-08-21,cobbmegan@example.net
443,Male,47,Mombasa,Gold,2025-11-19,steinjessica@example.net
444,Male,66,Nairobi,Silver,2024-05-09,leon23@example.net
445,Male,64,Nakuru,Silver,2022-12-16,kaylaosborne@example.com
446,Female,57,Malindi,Silver,2026-03-10,castillorhonda@example.org
447,Female,56,Thika,Bronze,2023-08-13,eallen@example.com
448,Female,67,Malindi,Gold,2025-07-19,amandarobbins@example.com
449,Female,24,Kisumu,Gold,2025-03-24,samantha06@example.com
450,Female,19,Eldoret,Bronze,2023-11-05,garciamandy@example.com
451,Male,20,Kisumu,Bronze,2025-02-12,freemandiana@example.org
452,Female,36,Kisumu,Silver,2025-04-17,josephthompson@example.org
453,Male,30,Nairobi,Silver,2024-10-05,jadenelson@example.com
454,Female,68,Thika,Silver,2024-04-20,fuentesscott@example.com
455,Female,70,Mombasa,Bronze,2023-12-30,nmosley@example.com
456,Female,21,Eldoret,Gold,2025-12-03,kristin67@example.com
457,Male,30,Mombasa,Bronze,2022-12-09,whitneystewart@example.net
458,Male,70,Nairobi,Gold,2023-06-15,holly78@example.com
459,Male,35,Nairobi,Gold,2022-12-20,ldunn@example.net
460,Male,46,Thika,Silver,2023-11-04,cathy45@example.com
461,Male,37,Mombasa,Silver,2022-03-27,blakegreen@example.com
462,Female,54,Mombasa,Silver,2023-08-10,amy86@example.com
463,Male,39,Kisumu,Silver,2024-01-16,anthonymccoy@example.org
464,Male,36,Kisumu,Silver,2024-12-10,raymond08@example.org
465,Female,39,Nairobi,Bronze,2025-09-21,gabriel58@example.org
466,Male,47,Eldoret,Gold,2024-11-26,jgonzales@example.org
467,Male,27,Nairobi,Silver,2025-06-04,crobinson@example.org
468,Female,34,Nairobi,Silver,2023-05-16,blairlisa@example.net
469,Male,22,Thika,Bronze,2024-05-31,pdiaz@example.net
470,Male,29,Mombasa,Gold,2022-11-24,npearson@example.org
471,Female,24,Mombasa,Gold,2024-11-01,alvin59@example.com
472,Male,32,Kisumu,Gold,2025-01-20,adamsrichard@example.org
473,Male,67,Malindi,Silver,2026-02-09,jessica73@example.com
474,Male,53,Eldoret,Silver,2025-09-29,amy15@example.com
475,Female,37,Nairobi,Bronze,2023-03-24,jamesjohnson@example.com
476,Male,51,Eldoret,Silver,2025-09-22,heidireyes@example.com
477,Male,49,Thika,Bronze,2025-09-11,micheal54@example.org
478,Male,54,Nakuru,Bronze,2023-02-27,qwilliams@example.org
479,Male,33,Mombasa,Gold,2023-03-27,whernandez@example.net
480,Male,39,Nairobi,Silver,2024-02-29,bmcintyre@example.com
481,Female,20,Nakuru,Gold,2023-03-15,hernandezshannon@example.com
482,Female,66,Mombasa,Gold,2022-11-26,colemanbrian@example.org
483,Female,62,Kisumu,Bronze,2025-11-12,jamie95@example.com
484,Female,28,Nakuru,Gold,2025-11-13,wadeyolanda@example.org
485,Female,62,Thika,Gold,2025-02-21,joshuajimenez@example.com
486,Male,67,Mombasa,Silver,2022-10-26,sonyasanchez@example.com
487,Female,33,Malindi,Silver,2023-10-22,emoran@example.com
488,Female,67,Kisumu,Bronze,2023-06-25,lee34@example.com
489,Male,32,Nairobi,Bronze,2024-03-19,margaretbrown@example.com
490,Male,61,Nairobi,Gold,2022-09-28,baileyweber@example.org
491,Male,22,Thika,Silver,2026-02-05,knightsteven@example.com
492,Male,37,Nairobi,Bronze,2024-11-11,shelley87@example.com
493,Female,36,Mombasa,Bronze,2022-08-14,rebeccachavez@example.org
494,Male,51,Nakuru,Bronze,2023-12-12,jsullivan@example.com
495,Female,27,Nakuru,Gold,2024-10-02,chad33@example.org
496,Female,18,Malindi,Silver,2022-07-12,odomdustin@example.net
497,Female,21,Kisumu,Gold,2023-07-24,arthur06@example.org
498,Female,18,Thika,Gold,2022-10-09,wallchad@example.org
499,Male,49,Nakuru,Bronze,2023-04-12,megan40@example.com
500,Female,70,Eldoret,Bronze,2025-11-27,michaelmayo@example.org
501,Male,37,Mombasa,Bronze,2023-01-16,wdennis@example.net
502,Female,65,Malindi,Gold,2025-09-03,maria77@example.net
503,Female,62,Nairobi,Silver,2023-04-20,justinoliver@example.net
504,Female,36,Kisumu,Bronze,2022-11-02,ohernandez@example.org
505,Male,48,Thika,Gold,2024-07-15,brownanthony@example.net
506,Male,20,Nairobi,Gold,2024-09-09,kimlee@example.org
507,Male,43,Kisumu,Bronze,2023-02-02,john37@example.com
508,Male,68,Thika,Silver,2022-10-12,miguel78@example.org
509,Female,65,Thika,Gold,2023-02-16,swilliams@example.com
510,Male,59,Eldoret,Silver,2022-06-21,hunter25@example.org
511,Female,35,Nairobi,Gold,2025-04-04,treed@example.com
512,Male,68,Mombasa,Silver,2025-11-13,carrierobinson@example.com
513,Female,48,Thika,Silver,2022-06-08,gainesryan@example.com
514,Female,28,Kisumu,Gold,2023-07-10,woodchristopher@example.net
515,Male,26,Kisumu,Gold,2023-10-05,yphillips@example.com
516,Male,59,Mombasa,Silver,2023-01-27,charles34@example.com
517,Female,53,Kisumu,Gold,2023-10-01,charleshenry@example.com
518,Female,48,Mombasa,Gold,2022-05-14,allison74@example.com
519,Female,31,Nairobi,Bronze,2022-12-12,jacksonbradley@example.org
520,Female,45,Malindi,Silver,2024-01-27,fowlerkathleen@example.org
521,Male,52,Kisumu,Gold,2023-11-02,michellewolf@example.net
522,Male,69,Thika,Gold,2024-03-01,aallen@example.com
523,Female,42,Mombasa,Bronze,2023-12-07,ycombs@example.net
524,Male,52,Nakuru,Bronze,2023-04-25,michelle63@example.net
525,Male,54,Malindi,Gold,2023-10-16,xclark@example.org
526,Male,34,Kisumu,Gold,2025-01-10,duffyjohn@example.net
527,Female,41,Nairobi,Bronze,2023-09-02,kaitlin53@example.net
528,Female,40,Kisumu,Bronze,2025-04-09,christopher38@example.com
529,Male,25,Eldoret,Bronze,2022-07-10,shieldsdeanna@example.net
530,Female,67,Kisumu,Gold,2022-09-30,gkim@example.com
531,Female,48,Mombasa,Silver,2024-12-29,lynn09@example.com
532,Male,57,Nakuru,Silver,2025-02-23,lcarr@example.net
533,Male,27,Nairobi,Bronze,2024-03-28,tammygilmore@example.net
534,Female,66,Nairobi,Bronze,2024-05-21,paulhuynh@example.net
535,Male,48,Kisumu,Gold,2024-04-23,hopkinstheresa@example.org
536,Male,64,Nairobi,Gold,2023-07-23,qosborn@example.net
537,Male,43,Thika,Bronze,2025-09-10,melodysmith@example.net
538,Female,18,Nakuru,Bronze,2025-01-16,heather97@example.com
539,Female,26,Mombasa,Bronze,2023-08-27,johnsonjermaine@example.com
540,Male,63,Malindi,Bronze,2024-06-23,ricejill@example.org
541,Male,46,Malindi,Silver,2022-07-09,ericduncan@example.com
542,Male,67,Mombasa,Silver,2024-02-02,bettymartinez@example.com
543,Male,33,Kisumu,Gold,2025-10-03,fisherchristopher@example.org
544,Male,43,Kisumu,Silver,2026-02-11,travismosley@example.org
545,Female,52,Thika,Bronze,2025-01-23,ugarrison@example.net
546,Female,30,Eldoret,Gold,2023-11-30,jasmine63@example.net
547,Female,47,Kisumu,Gold,2022-10-18,krystal88@example.net
548,Female,58,Mombasa,Bronze,2025-06-28,whitakerpam@example.com
549,Male,21,Nairobi,Gold,2023-03-07,brentarnold@example.org
550,Male,23,Kisumu,Gold,2022-09-08,amy23@example.net
551,Female,42,Nairobi,Gold,2022-12-26,livingstoneric@example.org
552,Male,57,Nakuru,Silver,2023-12-17,dennismccarthy@example.net
553,Male,67,Eldoret,Bronze,2024-08-18,mcmillanmelissa@example.org
554,Male,55,Kisumu,Gold,2025-03-09,anorman@example.org
555,Female,35,Nakuru,Bronze,2023-01-28,doylestephen@example.net
556,Male,62,Nairobi,Bronze,2025-08-02,eric62@example.com
557,Male,39,Nakuru,Gold,2026-02-03,renee99@example.net
558,Male,48,Nairobi,Silver,2025-10-22,dwilson@example.org
559,Male,37,Mombasa,Bronze,2023-10-17,qvaughan@example.org
560,Male,32,Malindi,Silver,2025-12-16,courtneydillon@example.net
561,Female,39,Nakuru,Gold,2022-11-20,shawnwalters@example.com
562,Female,19,Thika,Silver,2024-03-30,barry52@example.net
563,Female,24,Nakuru,Gold,2025-05-19,hillelizabeth@example.org
564,Female,39,Mombasa,Bronze,2022-11-08,yfernandez@example.com
565,Male,61,Malindi,Bronze,2023-04-25,jennajoseph@example.com
566,Female,31,Malindi,Silver,2024-11-25,ryantaylor@example.net
567,Female,49,Eldoret,Gold,2024-11-18,murraycynthia@example.com
568,Female,25,Malindi,Gold,2023-05-25,aallison@example.org
569,Female,69,Nairobi,Silver,2024-04-20,psmith@example.org
570,Female,37,Kisumu,Bronze,2024-01-22,sarahmiller@example.net
571,Male,55,Malindi,Bronze,2023-09-29,robert20@example.org
572,Male,52,Kisumu,Gold,2025-08-06,qbrowning@example.org
573,Female,59,Thika,Gold,2025-09-27,heather36@example.net
574,Male,24,Nairobi,Bronze,2023-01-15,michaelarmstrong@example.org
575,Female,42,Eldoret,Gold,2025-02-19,rodriguezjesus@example.org
576,Male,26,Mombasa,Bronze,2022-07-03,nataliebentley@example.com
577,Male,44,Thika,Gold,2023-01-24,christian56@example.com
578,Male,56,Thika,Gold,2025-05-07,steelemichele@example.com
579,Female,62,Nakuru,Bronze,2024-01-07,savannahkaufman@example.org
580,Female,38,Malindi,Bronze,2025-12-13,ganderson@example.net
581,Female,58,Malindi,Bronze,2024-06-05,ryan49@example.org
582,Female,31,Thika,Gold,2024-04-28,ruizdaniel@example.org
583,Female,28,Kisumu,Gold,2026-02-19,jessicagray@example.net
584,Female,68,Nairobi,Silver,2025-11-02,laralinda@example.com
585,Female,59,Nairobi,Gold,2023-01-19,rramirez@example.org
586,Female,60,Mombasa,Gold,2022-07-21,donna20@example.net
587,Male,53,Nairobi,Gold,2023-04-21,dcastro@example.com
588,Male,70,Malindi,Gold,2023-12-17,rcarter@example.net
589,Male,43,Nakuru,Bronze,2024-09-30,nathan03@example.org
590,Male,44,Malindi,Bronze,2026-03-01,janicedavis@example.net
591,Female,68,Mombasa,Bronze,2023-01-29,mariocook@example.com
592,Female,27,Kisumu,Gold,2022-11-08,joanna56@example.com
593,Male,69,Nairobi,Silver,2025-10-28,karen72@example.net
594,Male,61,Mombasa,Silver,2025-01-10,jacksonkyle@example.net
595,Female,44,Nairobi,Gold,2024-08-30,rsanchez@example.org
596,Male,27,Malindi,Gold,2024-02-06,karlaarnold@example.com
597,Male,66,Malindi,Gold,2025-08-22,pwheeler@example.org
598,Male,45,Kisumu,Gold,2023-10-04,djohnson@example.com
599,Male,68,Nairobi,Silver,2026-01-18,holmesglenn@example.org
600,Female,61,Nakuru,Gold,2026-03-03,thomasteresa@example.org
601,Female,21,Nakuru,Silver,2024-04-03,lblair@example.com
602,Female,22,Malindi,Silver,2024-08-03,wbartlett@example.org
603,Female,18,Malindi,Silver,2022-09-30,laura93@example.org
604,Male,60,Thika,Silver,2023-01-25,peggysmith@example.org
605,Female,36,Kisumu,Gold,2022-08-23,cassandra51@example.org
606,Female,55,Eldoret,Bronze,2022-05-02,kayla53@example.org
607,Female,35,Mombasa,Bronze,2024-12-04,sandy38@example.org
608,Male,38,Thika,Bronze,2024-06-05,david12@example.com
609,Female,48,Mombasa,Silver,2022-12-12,bartonmichael@example.net
610,Male,36,Mombasa,Silver,2023-11-28,williamsbrandon@example.net
611,Male,57,Nakuru,Silver,2024-09-09,daniellegreen@example.net
612,Female,27,Malindi,Silver,2024-08-24,amber52@example.com
613,Female,65,Kisumu,Bronze,2026-02-19,sruiz@example.org
614,Male,25,Nairobi,Bronze,2024-05-28,shannon65@example.net
615,Male,55,Mombasa,Gold,2023-10-07,wattsjason@example.net
616,Male,47,Malindi,Silver,2025-09-24,meyerjulie@example.com
617,Female,38,Kisumu,Gold,2024-03-10,proctordeborah@example.org
618,Male,65,Malindi,Silver,2023-06-15,marksjavier@example.com
619,Female,23,Kisumu,Gold,2023-06-06,marshallbilly@example.com
620,Male,28,Eldoret,Gold,2024-06-27,emilyyang@example.org
621,Female,23,Nakuru,Silver,2022-06-06,joseph72@example.org
622,Male,18,Mombasa,Bronze,2022-05-09,jacksondouglas@example.com
623,Male,54,Kisumu,Silver,2022-09-25,higginstraci@example.org
624,Female,42,Mombasa,Bronze,2024-09-29,torresryan@example.net
625,Male,23,Eldoret,Silver,2024-10-24,david06@example.com
626,Female,35,Mombasa,Gold,2023-02-06,wmooney@example.org
627,Female,58,Malindi,Silver,2022-11-08,matthewhall@example.com
628,Female,46,Nakuru,Gold,2024-08-05,jonathanalvarado@example.net
629,Male,66,Thika,Bronze,2024-12-10,jonesjoseph@example.org
630,Female,62,Kisumu,Gold,2024-10-31,lawrencejason@example.net
631,Male,55,Thika,Gold,2024-04-07,jongray@example.net
632,Male,52,Nakuru,Silver,2022-10-22,andersonterri@example.com
633,Female,41,Thika,Bronze,2023-11-17,carlsonkelly@example.org
634,Male,24,Eldoret,Silver,2025-06-05,sanchezwilliam@example.com
635,Male,50,Malindi,Gold,2023-10-08,michaelreilly@example.com
636,Male,60,Kisumu,Silver,2023-06-13,ilucas@example.com
637,Female,46,Kisumu,Bronze,2024-04-12,melissa25@example.org
638,Male,33,Eldoret,Silver,2025-12-26,uallison@example.com
639,Male,63,Nakuru,Gold,2022-10-15,emartinez@example.com
640,Male,63,Eldoret,Bronze,2024-03-30,iguzman@example.com
641,Male,52,Thika,Gold,2025-12-25,angel95@example.org
642,Female,63,Eldoret,Bronze,2022-12-05,megan74@example.org
643,Male,53,Nakuru,Silver,2024-09-16,richardberry@example.org
644,Male,48,Thika,Silver,2025-10-14,james37@example.org
645,Male,64,Nairobi,Silver,2024-10-17,joseph29@example.net
646,Male,65,Eldoret,Bronze,2025-11-18,sanchezgregory@example.org
647,Male,33,Mombasa,Bronze,2024-12-01,dcunningham@example.org
648,Female,68,Thika,Bronze,2022-09-16,joshua74@example.org
649,Female,58,Mombasa,Bronze,2025-08-15,kaylaatkinson@example.org
650,Male,27,Eldoret,Gold,2025-05-09,davidbird@example.org
651,Male,67,Nakuru,Gold,2023-12-19,bakerkimberly@example.org
652,Male,62,Mombasa,Silver,2023-11-30,ocowan@example.com
653,Male,21,Malindi,Gold,2026-02-10,jcarlson@example.com
654,Male,42,Malindi,Bronze,2024-10-05,jareddennis@example.net
655,Female,51,Kisumu,Gold,2022-09-07,egarcia@example.org
656,Male,43,Malindi,Gold,2022-12-23,andersonrachel@example.org
657,Female,21,Malindi,Bronze,2023-11-05,kingkimberly@example.net
658,Female,39,Malindi,Silver,2022-03-29,john14@example.org
659,Female,61,Malindi,Bronze,2022-06-11,alyssa99@example.org
660,Male,60,Thika,Gold,2023-09-01,davilakathy@example.net
661,Female,67,Mombasa,Bronze,2023-04-30,xwhite@example.org
662,Male,20,Thika,Gold,2024-02-07,kevinkelly@example.com
663,Male,43,Nakuru,Silver,2022-04-14,robert78@example.org
664,Female,32,Mombasa,Bronze,2026-01-28,scottwilliams@example.net
665,Male,24,Kisumu,Gold,2025-07-23,vcabrera@example.org
666,Male,48,Nakuru,Bronze,2025-02-14,aprince@example.org
667,Male,51,Thika,Bronze,2024-06-01,anthony30@example.org
668,Male,47,Mombasa,Bronze,2024-06-23,gwilliams@example.net
669,Female,22,Mombasa,Bronze,2023-01-02,danny87@example.net
670,Female,32,Nakuru,Bronze,2024-05-17,mendezdanielle@example.com
671,Female,62,Mombasa,Gold,2025-07-09,keithmiguel@example.org
672,Female,50,Nairobi,Silver,2025-09-26,markhodge@example.net
673,Female,43,Nairobi,Bronze,2024-12-15,alex47@example.org
674,Female,31,Kisumu,Silver,2023-02-15,shortangela@example.org
675,Female,41,Thika,Bronze,2022-09-24,brandoncunningham@example.net
676,Male,50,Mombasa,Gold,2025-06-23,jenkinsalejandro@example.com
677,Male,64,Malindi,Bronze,2022-06-18,upatrick@example.net
678,Male,57,Nakuru,Bronze,2024-02-19,fleminglaurie@example.org
679,Female,19,Malindi,Gold,2024-07-25,andrew01@example.org
680,Male,27,Malindi,Bronze,2026-02-20,ywhitney@example.net
681,Female,53,Nakuru,Silver,2023-04-04,patriciacrosby@example.com
682,Female,68,Malindi,Gold,2024-09-11,nicholemunoz@example.org
683,Male,26,Eldoret,Bronze,2022-06-03,kanecynthia@example.com
684,Female,26,Nairobi,Bronze,2022-06-22,cookbryan@example.org
685,Female,56,Kisumu,Bronze,2023-11-11,jacob95@example.org
686,Male,38,Mombasa,Bronze,2023-12-21,inielsen@example.org
687,Male,27,Kisumu,Bronze,2022-05-27,roberthall@example.net
688,Male,61,Malindi,Bronze,2024-03-02,ramirezkimberly@example.net
689,Male,43,Eldoret,Silver,2023-03-21,orogers@example.com
690,Male,24,Nakuru,Bronze,2025-10-27,julie59@example.com
691,Female,39,Kisumu,Bronze,2023-12-07,kirbycesar@example.org
692,Male,30,Malindi,Silver,2022-04-08,abailey@example.org
693,Male,42,Kisumu,Bronze,2022-03-19,karen11@example.com
694,Male,70,Mombasa,Silver,2022-09-18,rick38@example.net
695,Male,37,Thika,Silver,2026-03-17,elizabeththomas@example.org
696,Female,41,Mombasa,Gold,2024-04-25,grossbenjamin@example.com
697,Female,53,Malindi,Gold,2025-12-11,brittney23@example.org
698,Female,53,Thika,Silver,2024-02-08,ikelly@example.org
699,Female,26,Nairobi,Silver,2022-04-29,christinacarroll@example.org
700,Male,61,Nairobi,Silver,2025-04-08,wwilson@example.com
701,Male,63,Thika,Silver,2022-11-30,brownjulian@example.net
702,Male,31,Nairobi,Gold,2025-09-18,hgomez@example.com
703,Female,40,Mombasa,Gold,2026-01-27,jaimebrooks@example.com
704,Female,40,Kisumu,Silver,2023-11-03,wpeterson@example.org
705,Male,67,Mombasa,Bronze,2025-12-12,susanalvarez@example.com
706,Female,24,Thika,Silver,2025-08-14,dudleyedward@example.net
707,Female,38,Eldoret,Bronze,2022-10-10,stephanie25@example.com
708,Male,39,Eldoret,Bronze,2024-04-16,ramirezchase@example.org
709,Female,60,Nakuru,Bronze,2023-03-27,kirkcoleman@example.org
710,Male,33,Malindi,Gold,2023-02-17,sarahthompson@example.com
711,Male,63,Mombasa,Silver,2022-12-08,philipgarza@example.net
712,Female,28,Nairobi,Gold,2023-07-29,douglasserrano@example.com
713,Female,20,Nairobi,Silver,2024-09-03,melvincompton@example.net
714,Female,60,Kisumu,Bronze,2026-01-15,riverataylor@example.net
715,Female,21,Kisumu,Bronze,2023-06-25,awelch@example.net
716,Male,45,Kisumu,Silver,2024-12-01,jessica27@example.com
717,Female,69,Nakuru,Bronze,2025-04-19,slara@example.org
718,Female,61,Nairobi,Bronze,2022-04-21,gailtaylor@example.net
719,Male,68,Mombasa,Gold,2022-11-11,natalie37@example.com
720,Female,44,Kisumu,Gold,2023-08-31,ruben86@example.net
721,Male,44,Mombasa,Silver,2022-06-19,griffinrobert@example.net
722,Male,50,Nakuru,Silver,2025-05-27,castrojimmy@example.net
723,Female,53,Nairobi,Bronze,2024-08-30,carterstephanie@example.org
724,Female,25,Nakuru,Silver,2022-09-30,ashley59@example.org
725,Female,22,Kisumu,Bronze,2025-11-10,seth05@example.com
726,Female,63,Mombasa,Bronze,2024-05-07,gallen@example.org
727,Female,18,Mombasa,Gold,2023-05-19,matthewpittman@example.com
728,Male,30,Nakuru,Bronze,2022-10-23,richardflores@example.net
729,Male,59,Malindi,Bronze,2025-05-07,beckerdavid@example.net
730,Male,50,Nairobi,Bronze,2023-02-10,barry02@example.com
731,Male,54,Mombasa,Bronze,2023-12-21,harriskelly@example.org
732,Female,56,Nairobi,Gold,2023-08-26,scott53@example.net
